wavelength_nm,cross_section_cm2,source
79.901807,4.053e-17,O2_Holland(1993)_298K_49-103nm.txt
79.906805,4.005e-17,O2_Holland(1993)_298K_49-103nm.txt
79.911792,3.928e-17,O2_Holland(1993)_298K_49-103nm.txt
79.916785,3.902e-17,O2_Holland(1993)_298K_49-103nm.txt
79.921777,3.839e-17,O2_Holland(1993)_298K_49-103nm.txt
79.92677,3.781e-17,O2_Holland(1993)_298K_49-103nm.txt
79.931769,3.717e-17,O2_Holland(1993)_298K_49-103nm.txt
79.936755,3.704e-17,O2_Holland(1993)_298K_49-103nm.txt
79.941748,3.667e-17,O2_Holland(1993)_298K_49-103nm.txt
79.946741,3.666e-17,O2_Holland(1993)_298K_49-103nm.txt
79.951733,3.643e-17,O2_Holland(1993)_298K_49-103nm.txt
79.956726,3.583e-17,O2_Holland(1993)_298K_49-103nm.txt
79.961719,3.611e-17,O2_Holland(1993)_298K_49-103nm.txt
79.966711,3.559e-17,O2_Holland(1993)_298K_49-103nm.txt
79.971704,3.535e-17,O2_Holland(1993)_298K_49-103nm.txt
79.976697,3.52e-17,O2_Holland(1993)_298K_49-103nm.txt
79.98169,3.455e-17,O2_Holland(1993)_298K_49-103nm.txt
79.986682,3.454e-17,O2_Holland(1993)_298K_49-103nm.txt
79.991675,3.41e-17,O2_Holland(1993)_298K_49-103nm.txt
79.996668,3.38e-17,O2_Holland(1993)_298K_49-103nm.txt
80.00166,3.318e-17,O2_Holland(1993)_298K_49-103nm.txt
80.006653,3.287e-17,O2_Holland(1993)_298K_49-103nm.txt
80.011645,3.234e-17,O2_Holland(1993)_298K_49-103nm.txt
80.016638,3.215e-17,O2_Holland(1993)_298K_49-103nm.txt
80.021631,3.142e-17,O2_Holland(1993)_298K_49-103nm.txt
80.026624,3.154e-17,O2_Holland(1993)_298K_49-103nm.txt
80.031616,3.112e-17,O2_Holland(1993)_298K_49-103nm.txt
80.036609,3.104e-17,O2_Holland(1993)_298K_49-103nm.txt
80.041602,3.088e-17,O2_Holland(1993)_298K_49-103nm.txt
80.046594,3.099e-17,O2_Holland(1993)_298K_49-103nm.txt
80.051587,3.071e-17,O2_Holland(1993)_298K_49-103nm.txt
80.05658,3.037e-17,O2_Holland(1993)_298K_49-103nm.txt
80.061572,3.002e-17,O2_Holland(1993)_298K_49-103nm.txt
80.066565,2.982e-17,O2_Holland(1993)_298K_49-103nm.txt
80.071558,2.976e-17,O2_Holland(1993)_298K_49-103nm.txt
80.07655,2.986e-17,O2_Holland(1993)_298K_49-103nm.txt
80.081543,2.988e-17,O2_Holland(1993)_298K_49-103nm.txt
80.086536,3.028e-17,O2_Holland(1993)_298K_49-103nm.txt
80.091528,2.989e-17,O2_Holland(1993)_298K_49-103nm.txt
80.096521,2.941e-17,O2_Holland(1993)_298K_49-103nm.txt
80.101416,2.917e-17,O2_Holland(1993)_298K_49-103nm.txt
80.106506,2.873e-17,O2_Holland(1993)_298K_49-103nm.txt
80.111499,2.809e-17,O2_Holland(1993)_298K_49-103nm.txt
80.116492,2.798e-17,O2_Holland(1993)_298K_49-103nm.txt
80.121484,2.784e-17,O2_Holland(1993)_298K_49-103nm.txt
80.126379,2.783e-17,O2_Holland(1993)_298K_49-103nm.txt
80.131366,2.788e-17,O2_Holland(1993)_298K_49-103nm.txt
80.136359,2.787e-17,O2_Holland(1993)_298K_49-103nm.txt
80.141455,2.823e-17,O2_Holland(1993)_298K_49-103nm.txt
80.146448,2.852e-17,O2_Holland(1993)_298K_49-103nm.txt
80.151343,2.802e-17,O2_Holland(1993)_298K_49-103nm.txt
80.156329,2.873e-17,O2_Holland(1993)_298K_49-103nm.txt
80.161322,2.929e-17,O2_Holland(1993)_298K_49-103nm.txt
80.166321,3.037e-17,O2_Holland(1993)_298K_49-103nm.txt
80.171411,3.159e-17,O2_Holland(1993)_298K_49-103nm.txt
80.1763,3.244e-17,O2_Holland(1993)_298K_49-103nm.txt
80.181293,3.304e-17,O2_Holland(1993)_298K_49-103nm.txt
80.186285,3.328e-17,O2_Holland(1993)_298K_49-103nm.txt
80.191284,3.447e-17,O2_Holland(1993)_298K_49-103nm.txt
80.196277,3.486e-17,O2_Holland(1993)_298K_49-103nm.txt
80.201263,3.511e-17,O2_Holland(1993)_298K_49-103nm.txt
80.206256,3.566e-17,O2_Holland(1993)_298K_49-103nm.txt
80.211249,3.576e-17,O2_Holland(1993)_298K_49-103nm.txt
80.216248,3.556e-17,O2_Holland(1993)_298K_49-103nm.txt
80.22124,3.522e-17,O2_Holland(1993)_298K_49-103nm.txt
80.226227,3.491e-17,O2_Holland(1993)_298K_49-103nm.txt
80.231219,3.453e-17,O2_Holland(1993)_298K_49-103nm.txt
80.236212,3.442e-17,O2_Holland(1993)_298K_49-103nm.txt
80.241211,3.447e-17,O2_Holland(1993)_298K_49-103nm.txt
80.246204,3.44e-17,O2_Holland(1993)_298K_49-103nm.txt
80.25119,3.41e-17,O2_Holland(1993)_298K_49-103nm.txt
80.256183,3.365e-17,O2_Holland(1993)_298K_49-103nm.txt
80.261176,3.295e-17,O2_Holland(1993)_298K_49-103nm.txt
80.266174,3.194e-17,O2_Holland(1993)_298K_49-103nm.txt
80.271167,3.121e-17,O2_Holland(1993)_298K_49-103nm.txt
80.276154,3.053e-17,O2_Holland(1993)_298K_49-103nm.txt
80.281146,2.932e-17,O2_Holland(1993)_298K_49-103nm.txt
80.286139,2.875e-17,O2_Holland(1993)_298K_49-103nm.txt
80.291138,2.853e-17,O2_Holland(1993)_298K_49-103nm.txt
80.29613,2.834e-17,O2_Holland(1993)_298K_49-103nm.txt
80.301117,2.822e-17,O2_Holland(1993)_298K_49-103nm.txt
80.30611,2.794e-17,O2_Holland(1993)_298K_49-103nm.txt
80.311102,2.729e-17,O2_Holland(1993)_298K_49-103nm.txt
80.316101,2.724e-17,O2_Holland(1993)_298K_49-103nm.txt
80.321094,2.645e-17,O2_Holland(1993)_298K_49-103nm.txt
80.32608,2.612e-17,O2_Holland(1993)_298K_49-103nm.txt
80.331073,2.624e-17,O2_Holland(1993)_298K_49-103nm.txt
80.336066,2.608e-17,O2_Holland(1993)_298K_49-103nm.txt
80.341065,2.621e-17,O2_Holland(1993)_298K_49-103nm.txt
80.346057,2.641e-17,O2_Holland(1993)_298K_49-103nm.txt
80.351044,2.612e-17,O2_Holland(1993)_298K_49-103nm.txt
80.356036,2.615e-17,O2_Holland(1993)_298K_49-103nm.txt
80.361029,2.636e-17,O2_Holland(1993)_298K_49-103nm.txt
80.366028,2.696e-17,O2_Holland(1993)_298K_49-103nm.txt
80.371014,2.797e-17,O2_Holland(1993)_298K_49-103nm.txt
80.376007,2.914e-17,O2_Holland(1993)_298K_49-103nm.txt
80.381,3.121e-17,O2_Holland(1993)_298K_49-103nm.txt
80.385992,3.306e-17,O2_Holland(1993)_298K_49-103nm.txt
80.390991,3.499e-17,O2_Holland(1993)_298K_49-103nm.txt
80.395978,3.66e-17,O2_Holland(1993)_298K_49-103nm.txt
80.400971,3.752e-17,O2_Holland(1993)_298K_49-103nm.txt
80.405963,3.854e-17,O2_Holland(1993)_298K_49-103nm.txt
80.410956,3.923e-17,O2_Holland(1993)_298K_49-103nm.txt
80.415955,3.995e-17,O2_Holland(1993)_298K_49-103nm.txt
80.420941,4.101e-17,O2_Holland(1993)_298K_49-103nm.txt
80.425934,4.168e-17,O2_Holland(1993)_298K_49-103nm.txt
80.430926,4.239e-17,O2_Holland(1993)_298K_49-103nm.txt
80.435919,4.385e-17,O2_Holland(1993)_298K_49-103nm.txt
80.440918,4.626e-17,O2_Holland(1993)_298K_49-103nm.txt
80.445904,4.825e-17,O2_Holland(1993)_298K_49-103nm.txt
80.450897,5.039e-17,O2_Holland(1993)_298K_49-103nm.txt
80.45589,5.117e-17,O2_Holland(1993)_298K_49-103nm.txt
80.460883,5.152e-17,O2_Holland(1993)_298K_49-103nm.txt
80.465881,5.135e-17,O2_Holland(1993)_298K_49-103nm.txt
80.470868,5.07e-17,O2_Holland(1993)_298K_49-103nm.txt
80.475861,4.976e-17,O2_Holland(1993)_298K_49-103nm.txt
80.480853,4.871e-17,O2_Holland(1993)_298K_49-103nm.txt
80.485846,4.796e-17,O2_Holland(1993)_298K_49-103nm.txt
80.490845,4.715e-17,O2_Holland(1993)_298K_49-103nm.txt
80.495831,4.646e-17,O2_Holland(1993)_298K_49-103nm.txt
80.500824,4.597e-17,O2_Holland(1993)_298K_49-103nm.txt
80.505817,4.508e-17,O2_Holland(1993)_298K_49-103nm.txt
80.510809,4.402e-17,O2_Holland(1993)_298K_49-103nm.txt
80.515808,4.354e-17,O2_Holland(1993)_298K_49-103nm.txt
80.520795,4.279e-17,O2_Holland(1993)_298K_49-103nm.txt
80.525787,4.225e-17,O2_Holland(1993)_298K_49-103nm.txt
80.53078,4.151e-17,O2_Holland(1993)_298K_49-103nm.txt
80.535773,4.121e-17,O2_Holland(1993)_298K_49-103nm.txt
80.540772,4.096e-17,O2_Holland(1993)_298K_49-103nm.txt
80.545758,4.055e-17,O2_Holland(1993)_298K_49-103nm.txt
80.550751,3.999e-17,O2_Holland(1993)_298K_49-103nm.txt
80.555743,3.933e-17,O2_Holland(1993)_298K_49-103nm.txt
80.560736,3.907e-17,O2_Holland(1993)_298K_49-103nm.txt
80.565729,3.851e-17,O2_Holland(1993)_298K_49-103nm.txt
80.570721,3.808e-17,O2_Holland(1993)_298K_49-103nm.txt
80.575714,3.796e-17,O2_Holland(1993)_298K_49-103nm.txt
80.580707,3.766e-17,O2_Holland(1993)_298K_49-103nm.txt
80.585699,3.707e-17,O2_Holland(1993)_298K_49-103nm.txt
80.590692,3.677e-17,O2_Holland(1993)_298K_49-103nm.txt
80.595685,3.648e-17,O2_Holland(1993)_298K_49-103nm.txt
80.600677,3.614e-17,O2_Holland(1993)_298K_49-103nm.txt
80.60567,3.56e-17,O2_Holland(1993)_298K_49-103nm.txt
80.610663,3.47e-17,O2_Holland(1993)_298K_49-103nm.txt
80.615656,3.444e-17,O2_Holland(1993)_298K_49-103nm.txt
80.620648,3.376e-17,O2_Holland(1993)_298K_49-103nm.txt
80.625641,3.339e-17,O2_Holland(1993)_298K_49-103nm.txt
80.630633,3.327e-17,O2_Holland(1993)_298K_49-103nm.txt
80.635626,3.268e-17,O2_Holland(1993)_298K_49-103nm.txt
80.640619,3.239e-17,O2_Holland(1993)_298K_49-103nm.txt
80.645612,3.215e-17,O2_Holland(1993)_298K_49-103nm.txt
80.650604,3.197e-17,O2_Holland(1993)_298K_49-103nm.txt
80.655597,3.169e-17,O2_Holland(1993)_298K_49-103nm.txt
80.66059,3.099e-17,O2_Holland(1993)_298K_49-103nm.txt
80.665582,3.092e-17,O2_Holland(1993)_298K_49-103nm.txt
80.670575,3.052e-17,O2_Holland(1993)_298K_49-103nm.txt
80.675568,3.053e-17,O2_Holland(1993)_298K_49-103nm.txt
80.68056,3.091e-17,O2_Holland(1993)_298K_49-103nm.txt
80.685553,3.053e-17,O2_Holland(1993)_298K_49-103nm.txt
80.690546,3.09e-17,O2_Holland(1993)_298K_49-103nm.txt
80.695538,3.132e-17,O2_Holland(1993)_298K_49-103nm.txt
80.700531,3.204e-17,O2_Holland(1993)_298K_49-103nm.txt
80.705524,3.299e-17,O2_Holland(1993)_298K_49-103nm.txt
80.710516,3.358e-17,O2_Holland(1993)_298K_49-103nm.txt
80.715509,3.384e-17,O2_Holland(1993)_298K_49-103nm.txt
80.720502,3.351e-17,O2_Holland(1993)_298K_49-103nm.txt
80.725494,3.399e-17,O2_Holland(1993)_298K_49-103nm.txt
80.730487,3.46e-17,O2_Holland(1993)_298K_49-103nm.txt
80.73548,3.507e-17,O2_Holland(1993)_298K_49-103nm.txt
80.740472,3.563e-17,O2_Holland(1993)_298K_49-103nm.txt
80.745465,3.627e-17,O2_Holland(1993)_298K_49-103nm.txt
80.750458,3.621e-17,O2_Holland(1993)_298K_49-103nm.txt
80.75545,3.643e-17,O2_Holland(1993)_298K_49-103nm.txt
80.760437,3.635e-17,O2_Holland(1993)_298K_49-103nm.txt
80.765436,3.611e-17,O2_Holland(1993)_298K_49-103nm.txt
80.770429,3.651e-17,O2_Holland(1993)_298K_49-103nm.txt
80.775421,3.684e-17,O2_Holland(1993)_298K_49-103nm.txt
80.780414,3.715e-17,O2_Holland(1993)_298K_49-103nm.txt
80.7854,3.754e-17,O2_Holland(1993)_298K_49-103nm.txt
80.790399,3.758e-17,O2_Holland(1993)_298K_49-103nm.txt
80.795392,3.73e-17,O2_Holland(1993)_298K_49-103nm.txt
80.800384,3.651e-17,O2_Holland(1993)_298K_49-103nm.txt
80.805377,3.547e-17,O2_Holland(1993)_298K_49-103nm.txt
80.810364,3.463e-17,O2_Holland(1993)_298K_49-103nm.txt
80.815363,3.402e-17,O2_Holland(1993)_298K_49-103nm.txt
80.820355,3.341e-17,O2_Holland(1993)_298K_49-103nm.txt
80.825348,3.308e-17,O2_Holland(1993)_298K_49-103nm.txt
80.830341,3.253e-17,O2_Holland(1993)_298K_49-103nm.txt
80.835327,3.238e-17,O2_Holland(1993)_298K_49-103nm.txt
80.840326,3.227e-17,O2_Holland(1993)_298K_49-103nm.txt
80.845319,3.181e-17,O2_Holland(1993)_298K_49-103nm.txt
80.850311,3.118e-17,O2_Holland(1993)_298K_49-103nm.txt
80.855304,3.053e-17,O2_Holland(1993)_298K_49-103nm.txt
80.86029,3.012e-17,O2_Holland(1993)_298K_49-103nm.txt
80.865289,2.999e-17,O2_Holland(1993)_298K_49-103nm.txt
80.870282,2.979e-17,O2_Holland(1993)_298K_49-103nm.txt
80.875275,2.952e-17,O2_Holland(1993)_298K_49-103nm.txt
80.880267,2.894e-17,O2_Holland(1993)_298K_49-103nm.txt
80.885254,2.852e-17,O2_Holland(1993)_298K_49-103nm.txt
80.890253,2.745e-17,O2_Holland(1993)_298K_49-103nm.txt
80.895245,2.669e-17,O2_Holland(1993)_298K_49-103nm.txt
80.900238,2.57e-17,O2_Holland(1993)_298K_49-103nm.txt
80.905231,2.487e-17,O2_Holland(1993)_298K_49-103nm.txt
80.910217,2.402e-17,O2_Holland(1993)_298K_49-103nm.txt
80.915216,2.365e-17,O2_Holland(1993)_298K_49-103nm.txt
80.920209,2.304e-17,O2_Holland(1993)_298K_49-103nm.txt
80.925201,2.239e-17,O2_Holland(1993)_298K_49-103nm.txt
80.930194,2.217e-17,O2_Holland(1993)_298K_49-103nm.txt
80.935181,2.226e-17,O2_Holland(1993)_298K_49-103nm.txt
80.940179,2.224e-17,O2_Holland(1993)_298K_49-103nm.txt
80.945172,2.332e-17,O2_Holland(1993)_298K_49-103nm.txt
80.950165,2.379e-17,O2_Holland(1993)_298K_49-103nm.txt
80.955151,2.547e-17,O2_Holland(1993)_298K_49-103nm.txt
80.960144,2.734e-17,O2_Holland(1993)_298K_49-103nm.txt
80.965143,3.006e-17,O2_Holland(1993)_298K_49-103nm.txt
80.970136,3.156e-17,O2_Holland(1993)_298K_49-103nm.txt
80.975128,3.294e-17,O2_Holland(1993)_298K_49-103nm.txt
80.980115,3.421e-17,O2_Holland(1993)_298K_49-103nm.txt
80.985107,3.553e-17,O2_Holland(1993)_298K_49-103nm.txt
80.990106,3.731e-17,O2_Holland(1993)_298K_49-103nm.txt
80.995099,3.946e-17,O2_Holland(1993)_298K_49-103nm.txt
81.000092,4.137e-17,O2_Holland(1993)_298K_49-103nm.txt
81.005078,4.256e-17,O2_Holland(1993)_298K_49-103nm.txt
81.010071,4.309e-17,O2_Holland(1993)_298K_49-103nm.txt
81.01507,4.363e-17,O2_Holland(1993)_298K_49-103nm.txt
81.020062,4.523e-17,O2_Holland(1993)_298K_49-103nm.txt
81.025055,4.789e-17,O2_Holland(1993)_298K_49-103nm.txt
81.030042,5.083e-17,O2_Holland(1993)_298K_49-103nm.txt
81.035034,5.369e-17,O2_Holland(1993)_298K_49-103nm.txt
81.040033,5.536e-17,O2_Holland(1993)_298K_49-103nm.txt
81.045026,5.65e-17,O2_Holland(1993)_298K_49-103nm.txt
81.050018,5.596e-17,O2_Holland(1993)_298K_49-103nm.txt
81.055005,5.521e-17,O2_Holland(1993)_298K_49-103nm.txt
81.059998,5.389e-17,O2_Holland(1993)_298K_49-103nm.txt
81.064996,5.266e-17,O2_Holland(1993)_298K_49-103nm.txt
81.069989,5.172e-17,O2_Holland(1993)_298K_49-103nm.txt
81.074982,5.121e-17,O2_Holland(1993)_298K_49-103nm.txt
81.079968,4.96e-17,O2_Holland(1993)_298K_49-103nm.txt
81.084961,4.818e-17,O2_Holland(1993)_298K_49-103nm.txt
81.08996,4.69e-17,O2_Holland(1993)_298K_49-103nm.txt
81.094952,4.531e-17,O2_Holland(1993)_298K_49-103nm.txt
81.099945,4.4e-17,O2_Holland(1993)_298K_49-103nm.txt
81.104932,4.296e-17,O2_Holland(1993)_298K_49-103nm.txt
81.109924,4.222e-17,O2_Holland(1993)_298K_49-103nm.txt
81.114923,4.116e-17,O2_Holland(1993)_298K_49-103nm.txt
81.119916,4.013e-17,O2_Holland(1993)_298K_49-103nm.txt
81.124908,3.898e-17,O2_Holland(1993)_298K_49-103nm.txt
81.129895,3.871e-17,O2_Holland(1993)_298K_49-103nm.txt
81.134888,3.76e-17,O2_Holland(1993)_298K_49-103nm.txt
81.139887,3.701e-17,O2_Holland(1993)_298K_49-103nm.txt
81.144879,3.688e-17,O2_Holland(1993)_298K_49-103nm.txt
81.149866,3.616e-17,O2_Holland(1993)_298K_49-103nm.txt
81.154858,3.582e-17,O2_Holland(1993)_298K_49-103nm.txt
81.159851,3.483e-17,O2_Holland(1993)_298K_49-103nm.txt
81.16485,3.44e-17,O2_Holland(1993)_298K_49-103nm.txt
81.169843,3.357e-17,O2_Holland(1993)_298K_49-103nm.txt
81.174829,3.254e-17,O2_Holland(1993)_298K_49-103nm.txt
81.179822,3.274e-17,O2_Holland(1993)_298K_49-103nm.txt
81.184815,3.238e-17,O2_Holland(1993)_298K_49-103nm.txt
81.189813,3.186e-17,O2_Holland(1993)_298K_49-103nm.txt
81.194806,3.135e-17,O2_Holland(1993)_298K_49-103nm.txt
81.199793,3.12e-17,O2_Holland(1993)_298K_49-103nm.txt
81.204785,3.108e-17,O2_Holland(1993)_298K_49-103nm.txt
81.209778,3.121e-17,O2_Holland(1993)_298K_49-103nm.txt
81.214777,3.09e-17,O2_Holland(1993)_298K_49-103nm.txt
81.219769,3.017e-17,O2_Holland(1993)_298K_49-103nm.txt
81.224756,3.05e-17,O2_Holland(1993)_298K_49-103nm.txt
81.229749,2.996e-17,O2_Holland(1993)_298K_49-103nm.txt
81.234741,3.008e-17,O2_Holland(1993)_298K_49-103nm.txt
81.23974,2.974e-17,O2_Holland(1993)_298K_49-103nm.txt
81.244733,2.935e-17,O2_Holland(1993)_298K_49-103nm.txt
81.249719,2.93e-17,O2_Holland(1993)_298K_49-103nm.txt
81.254712,2.903e-17,O2_Holland(1993)_298K_49-103nm.txt
81.259705,2.932e-17,O2_Holland(1993)_298K_49-103nm.txt
81.264703,2.985e-17,O2_Holland(1993)_298K_49-103nm.txt
81.269696,3.088e-17,O2_Holland(1993)_298K_49-103nm.txt
81.274683,3.142e-17,O2_Holland(1993)_298K_49-103nm.txt
81.279675,3.191e-17,O2_Holland(1993)_298K_49-103nm.txt
81.284668,3.275e-17,O2_Holland(1993)_298K_49-103nm.txt
81.289667,3.302e-17,O2_Holland(1993)_298K_49-103nm.txt
81.294659,3.319e-17,O2_Holland(1993)_298K_49-103nm.txt
81.299646,3.358e-17,O2_Holland(1993)_298K_49-103nm.txt
81.304639,3.412e-17,O2_Holland(1993)_298K_49-103nm.txt
81.309631,3.439e-17,O2_Holland(1993)_298K_49-103nm.txt
81.31463,3.526e-17,O2_Holland(1993)_298K_49-103nm.txt
81.319623,3.572e-17,O2_Holland(1993)_298K_49-103nm.txt
81.324609,3.59e-17,O2_Holland(1993)_298K_49-103nm.txt
81.329602,3.553e-17,O2_Holland(1993)_298K_49-103nm.txt
81.334595,3.538e-17,O2_Holland(1993)_298K_49-103nm.txt
81.339594,3.487e-17,O2_Holland(1993)_298K_49-103nm.txt
81.34458,3.467e-17,O2_Holland(1993)_298K_49-103nm.txt
81.349573,3.477e-17,O2_Holland(1993)_298K_49-103nm.txt
81.354565,3.508e-17,O2_Holland(1993)_298K_49-103nm.txt
81.359558,3.517e-17,O2_Holland(1993)_298K_49-103nm.txt
81.364557,3.535e-17,O2_Holland(1993)_298K_49-103nm.txt
81.369543,3.491e-17,O2_Holland(1993)_298K_49-103nm.txt
81.374536,3.423e-17,O2_Holland(1993)_298K_49-103nm.txt
81.379529,3.327e-17,O2_Holland(1993)_298K_49-103nm.txt
81.384522,3.214e-17,O2_Holland(1993)_298K_49-103nm.txt
81.38952,3.117e-17,O2_Holland(1993)_298K_49-103nm.txt
81.394507,3.05e-17,O2_Holland(1993)_298K_49-103nm.txt
81.3995,2.95e-17,O2_Holland(1993)_298K_49-103nm.txt
81.404492,2.878e-17,O2_Holland(1993)_298K_49-103nm.txt
81.409485,2.785e-17,O2_Holland(1993)_298K_49-103nm.txt
81.414484,2.729e-17,O2_Holland(1993)_298K_49-103nm.txt
81.41947,2.624e-17,O2_Holland(1993)_298K_49-103nm.txt
81.424463,2.576e-17,O2_Holland(1993)_298K_49-103nm.txt
81.429456,2.536e-17,O2_Holland(1993)_298K_49-103nm.txt
81.434448,2.448e-17,O2_Holland(1993)_298K_49-103nm.txt
81.439447,2.416e-17,O2_Holland(1993)_298K_49-103nm.txt
81.444434,2.388e-17,O2_Holland(1993)_298K_49-103nm.txt
81.449426,2.374e-17,O2_Holland(1993)_298K_49-103nm.txt
81.454419,2.358e-17,O2_Holland(1993)_298K_49-103nm.txt
81.459412,2.329e-17,O2_Holland(1993)_298K_49-103nm.txt
81.46441,2.303e-17,O2_Holland(1993)_298K_49-103nm.txt
81.469397,2.283e-17,O2_Holland(1993)_298K_49-103nm.txt
81.47439,2.316e-17,O2_Holland(1993)_298K_49-103nm.txt
81.479382,2.32e-17,O2_Holland(1993)_298K_49-103nm.txt
81.484375,2.27e-17,O2_Holland(1993)_298K_49-103nm.txt
81.489374,2.217e-17,O2_Holland(1993)_298K_49-103nm.txt
81.49436,2.123e-17,O2_Holland(1993)_298K_49-103nm.txt
81.499353,1.993e-17,O2_Holland(1993)_298K_49-103nm.txt
81.504346,1.964e-17,O2_Holland(1993)_298K_49-103nm.txt
81.509338,1.916e-17,O2_Holland(1993)_298K_49-103nm.txt
81.514337,1.892e-17,O2_Holland(1993)_298K_49-103nm.txt
81.519324,1.834e-17,O2_Holland(1993)_298K_49-103nm.txt
81.524316,1.826e-17,O2_Holland(1993)_298K_49-103nm.txt
81.529309,1.856e-17,O2_Holland(1993)_298K_49-103nm.txt
81.534302,1.887e-17,O2_Holland(1993)_298K_49-103nm.txt
81.539301,1.994e-17,O2_Holland(1993)_298K_49-103nm.txt
81.544287,2.11e-17,O2_Holland(1993)_298K_49-103nm.txt
81.54928,2.204e-17,O2_Holland(1993)_298K_49-103nm.txt
81.554273,2.279e-17,O2_Holland(1993)_298K_49-103nm.txt
81.559265,2.372e-17,O2_Holland(1993)_298K_49-103nm.txt
81.564258,2.473e-17,O2_Holland(1993)_298K_49-103nm.txt
81.56925,2.582e-17,O2_Holland(1993)_298K_49-103nm.txt
81.574243,2.656e-17,O2_Holland(1993)_298K_49-103nm.txt
81.579236,2.682e-17,O2_Holland(1993)_298K_49-103nm.txt
81.584228,2.704e-17,O2_Holland(1993)_298K_49-103nm.txt
81.589221,2.674e-17,O2_Holland(1993)_298K_49-103nm.txt
81.594214,2.635e-17,O2_Holland(1993)_298K_49-103nm.txt
81.599207,2.697e-17,O2_Holland(1993)_298K_49-103nm.txt
81.604199,2.768e-17,O2_Holland(1993)_298K_49-103nm.txt
81.609192,2.881e-17,O2_Holland(1993)_298K_49-103nm.txt
81.614185,2.942e-17,O2_Holland(1993)_298K_49-103nm.txt
81.619177,3.004e-17,O2_Holland(1993)_298K_49-103nm.txt
81.62417,3.005e-17,O2_Holland(1993)_298K_49-103nm.txt
81.629163,3.058e-17,O2_Holland(1993)_298K_49-103nm.txt
81.634155,3.193e-17,O2_Holland(1993)_298K_49-103nm.txt
81.639148,3.37e-17,O2_Holland(1993)_298K_49-103nm.txt
81.644141,3.616e-17,O2_Holland(1993)_298K_49-103nm.txt
81.649133,3.844e-17,O2_Holland(1993)_298K_49-103nm.txt
81.654126,4.016e-17,O2_Holland(1993)_298K_49-103nm.txt
81.659119,4.16e-17,O2_Holland(1993)_298K_49-103nm.txt
81.664111,4.24e-17,O2_Holland(1993)_298K_49-103nm.txt
81.669104,4.336e-17,O2_Holland(1993)_298K_49-103nm.txt
81.674097,4.459e-17,O2_Holland(1993)_298K_49-103nm.txt
81.679089,4.569e-17,O2_Holland(1993)_298K_49-103nm.txt
81.684082,4.604e-17,O2_Holland(1993)_298K_49-103nm.txt
81.689075,4.623e-17,O2_Holland(1993)_298K_49-103nm.txt
81.694067,4.548e-17,O2_Holland(1993)_298K_49-103nm.txt
81.69906,4.49e-17,O2_Holland(1993)_298K_49-103nm.txt
81.704053,4.388e-17,O2_Holland(1993)_298K_49-103nm.txt
81.709045,4.289e-17,O2_Holland(1993)_298K_49-103nm.txt
81.714038,4.162e-17,O2_Holland(1993)_298K_49-103nm.txt
81.719031,4.03e-17,O2_Holland(1993)_298K_49-103nm.txt
81.724023,3.871e-17,O2_Holland(1993)_298K_49-103nm.txt
81.729016,3.77e-17,O2_Holland(1993)_298K_49-103nm.txt
81.734009,3.666e-17,O2_Holland(1993)_298K_49-103nm.txt
81.739001,3.55e-17,O2_Holland(1993)_298K_49-103nm.txt
81.743994,3.412e-17,O2_Holland(1993)_298K_49-103nm.txt
81.748987,3.304e-17,O2_Holland(1993)_298K_49-103nm.txt
81.75398,3.181e-17,O2_Holland(1993)_298K_49-103nm.txt
81.758966,3.123e-17,O2_Holland(1993)_298K_49-103nm.txt
81.763965,2.994e-17,O2_Holland(1993)_298K_49-103nm.txt
81.768957,2.921e-17,O2_Holland(1993)_298K_49-103nm.txt
81.77395,2.819e-17,O2_Holland(1993)_298K_49-103nm.txt
81.778943,2.757e-17,O2_Holland(1993)_298K_49-103nm.txt
81.783929,2.635e-17,O2_Holland(1993)_298K_49-103nm.txt
81.788928,2.553e-17,O2_Holland(1993)_298K_49-103nm.txt
81.793921,2.468e-17,O2_Holland(1993)_298K_49-103nm.txt
81.798914,2.407e-17,O2_Holland(1993)_298K_49-103nm.txt
81.803906,2.379e-17,O2_Holland(1993)_298K_49-103nm.txt
81.808893,2.329e-17,O2_Holland(1993)_298K_49-103nm.txt
81.813892,2.277e-17,O2_Holland(1993)_298K_49-103nm.txt
81.818884,2.252e-17,O2_Holland(1993)_298K_49-103nm.txt
81.823877,2.206e-17,O2_Holland(1993)_298K_49-103nm.txt
81.82887,2.135e-17,O2_Holland(1993)_298K_49-103nm.txt
81.833856,2.137e-17,O2_Holland(1993)_298K_49-103nm.txt
81.838855,2.086e-17,O2_Holland(1993)_298K_49-103nm.txt
81.843848,2.057e-17,O2_Holland(1993)_298K_49-103nm.txt
81.84884,2.025e-17,O2_Holland(1993)_298K_49-103nm.txt
81.853833,1.99e-17,O2_Holland(1993)_298K_49-103nm.txt
81.85882,2.018e-17,O2_Holland(1993)_298K_49-103nm.txt
81.863818,2.011e-17,O2_Holland(1993)_298K_49-103nm.txt
81.868811,2.109e-17,O2_Holland(1993)_298K_49-103nm.txt
81.873804,2.227e-17,O2_Holland(1993)_298K_49-103nm.txt
81.878796,2.369e-17,O2_Holland(1993)_298K_49-103nm.txt
81.883783,2.485e-17,O2_Holland(1993)_298K_49-103nm.txt
81.888782,2.642e-17,O2_Holland(1993)_298K_49-103nm.txt
