wavelength_nm,cross_section_cm2,source
176.54,1.24e-19,N2O_Nee(1999)_298K_100-212nm.txt
176.64,1.25e-19,N2O_Nee(1999)_298K_100-212nm.txt
176.78,1.26e-19,N2O_Nee(1999)_298K_100-212nm.txt
176.97,1.27e-19,N2O_Nee(1999)_298K_100-212nm.txt
177.04,1.28e-19,N2O_Nee(1999)_298K_100-212nm.txt
177.14,1.3e-19,N2O_Nee(1999)_298K_100-212nm.txt
177.28,1.31e-19,N2O_Nee(1999)_298K_100-212nm.txt
177.53,1.31e-19,N2O_Nee(1999)_298K_100-212nm.txt
177.71,1.31e-19,N2O_Nee(1999)_298K_100-212nm.txt
177.93,1.31e-19,N2O_Nee(1999)_298K_100-212nm.txt
178.11,1.3e-19,N2O_Nee(1999)_298K_100-212nm.txt
178.28,1.3e-19,N2O_Nee(1999)_298K_100-212nm.txt
178.42,1.31e-19,N2O_Nee(1999)_298K_100-212nm.txt
178.5,1.32e-19,N2O_Nee(1999)_298K_100-212nm.txt
178.55,1.33e-19,N2O_Nee(1999)_298K_100-212nm.txt
178.62,1.34e-19,N2O_Nee(1999)_298K_100-212nm.txt
178.67,1.35e-19,N2O_Nee(1999)_298K_100-212nm.txt
178.76,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
178.88,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
179.03,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
179.17,1.35e-19,N2O_Nee(1999)_298K_100-212nm.txt
179.26,1.34e-19,N2O_Nee(1999)_298K_100-212nm.txt
179.32,1.33e-19,N2O_Nee(1999)_298K_100-212nm.txt
179.45,1.33e-19,N2O_Nee(1999)_298K_100-212nm.txt
179.61,1.33e-19,N2O_Nee(1999)_298K_100-212nm.txt
179.74,1.34e-19,N2O_Nee(1999)_298K_100-212nm.txt
179.88,1.35e-19,N2O_Nee(1999)_298K_100-212nm.txt
180.0,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
180.12,1.38e-19,N2O_Nee(1999)_298K_100-212nm.txt
180.26,1.39e-19,N2O_Nee(1999)_298K_100-212nm.txt
180.41,1.4e-19,N2O_Nee(1999)_298K_100-212nm.txt
180.66,1.4e-19,N2O_Nee(1999)_298K_100-212nm.txt
180.82,1.39e-19,N2O_Nee(1999)_298K_100-212nm.txt
180.93,1.39e-19,N2O_Nee(1999)_298K_100-212nm.txt
180.99,1.38e-19,N2O_Nee(1999)_298K_100-212nm.txt
181.06,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
181.17,1.36e-19,N2O_Nee(1999)_298K_100-212nm.txt
181.35,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
181.4,1.38e-19,N2O_Nee(1999)_298K_100-212nm.txt
181.49,1.38e-19,N2O_Nee(1999)_298K_100-212nm.txt
181.62,1.39e-19,N2O_Nee(1999)_298K_100-212nm.txt
181.72,1.4e-19,N2O_Nee(1999)_298K_100-212nm.txt
181.83,1.41e-19,N2O_Nee(1999)_298K_100-212nm.txt
181.94,1.41e-19,N2O_Nee(1999)_298K_100-212nm.txt
182.08,1.41e-19,N2O_Nee(1999)_298K_100-212nm.txt
182.16,1.4e-19,N2O_Nee(1999)_298K_100-212nm.txt
182.22,1.39e-19,N2O_Nee(1999)_298K_100-212nm.txt
182.28,1.38e-19,N2O_Nee(1999)_298K_100-212nm.txt
182.37,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
182.54,1.36e-19,N2O_Nee(1999)_298K_100-212nm.txt
182.75,1.36e-19,N2O_Nee(1999)_298K_100-212nm.txt
183.01,1.36e-19,N2O_Nee(1999)_298K_100-212nm.txt
183.23,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
183.4,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
183.61,1.37e-19,N2O_Nee(1999)_298K_100-212nm.txt
183.79,1.36e-19,N2O_Nee(1999)_298K_100-212nm.txt
184.07,1.36e-19,N2O_Nee(1999)_298K_100-212nm.txt
184.24,1.36e-19,N2O_Nee(1999)_298K_100-212nm.txt
184.38,1.35e-19,N2O_Nee(1999)_298K_100-212nm.txt
184.51,1.34e-19,N2O_Nee(1999)_298K_100-212nm.txt
184.7,1.34e-19,N2O_Nee(1999)_298K_100-212nm.txt
184.91,1.34e-19,N2O_Nee(1999)_298K_100-212nm.txt
185.08,1.34e-19,N2O_Nee(1999)_298K_100-212nm.txt
185.24,1.34e-19,N2O_Nee(1999)_298K_100-212nm.txt
185.4,1.33e-19,N2O_Nee(1999)_298K_100-212nm.txt
185.51,1.33e-19,N2O_Nee(1999)_298K_100-212nm.txt
185.59,1.32e-19,N2O_Nee(1999)_298K_100-212nm.txt
185.69,1.31e-19,N2O_Nee(1999)_298K_100-212nm.txt
185.78,1.3e-19,N2O_Nee(1999)_298K_100-212nm.txt
185.95,1.3e-19,N2O_Nee(1999)_298K_100-212nm.txt
186.13,1.29e-19,N2O_Nee(1999)_298K_100-212nm.txt
186.22,1.28e-19,N2O_Nee(1999)_298K_100-212nm.txt
186.29,1.28e-19,N2O_Nee(1999)_298K_100-212nm.txt
186.4,1.27e-19,N2O_Nee(1999)_298K_100-212nm.txt
186.58,1.28e-19,N2O_Nee(1999)_298K_100-212nm.txt
186.73,1.28e-19,N2O_Nee(1999)_298K_100-212nm.txt
186.89,1.27e-19,N2O_Nee(1999)_298K_100-212nm.txt
186.98,1.27e-19,N2O_Nee(1999)_298K_100-212nm.txt
187.09,1.26e-19,N2O_Nee(1999)_298K_100-212nm.txt
187.24,1.25e-19,N2O_Nee(1999)_298K_100-212nm.txt
187.36,1.24e-19,N2O_Nee(1999)_298K_100-212nm.txt
187.56,1.22e-19,N2O_Nee(1999)_298K_100-212nm.txt
187.74,1.22e-19,N2O_Nee(1999)_298K_100-212nm.txt
187.84,1.21e-19,N2O_Nee(1999)_298K_100-212nm.txt
188.01,1.2e-19,N2O_Nee(1999)_298K_100-212nm.txt
188.23,1.21e-19,N2O_Nee(1999)_298K_100-212nm.txt
188.39,1.2e-19,N2O_Nee(1999)_298K_100-212nm.txt
188.56,1.19e-19,N2O_Nee(1999)_298K_100-212nm.txt
188.73,1.18e-19,N2O_Nee(1999)_298K_100-212nm.txt
188.84,1.17e-19,N2O_Nee(1999)_298K_100-212nm.txt
188.96,1.15e-19,N2O_Nee(1999)_298K_100-212nm.txt
189.07,1.14e-19,N2O_Nee(1999)_298K_100-212nm.txt
189.23,1.12e-19,N2O_Nee(1999)_298K_100-212nm.txt
189.34,1.1e-19,N2O_Nee(1999)_298K_100-212nm.txt
189.46,1.1e-19,N2O_Nee(1999)_298K_100-212nm.txt
189.64,1.09e-19,N2O_Nee(1999)_298K_100-212nm.txt
189.77,1.1e-19,N2O_Nee(1999)_298K_100-212nm.txt
189.9,1.1e-19,N2O_Nee(1999)_298K_100-212nm.txt
190.02,1.09e-19,N2O_Nee(1999)_298K_100-212nm.txt
190.17,1.09e-19,N2O_Nee(1999)_298K_100-212nm.txt
190.28,1.08e-19,N2O_Nee(1999)_298K_100-212nm.txt
190.39,1.06e-19,N2O_Nee(1999)_298K_100-212nm.txt
190.46,1.05e-19,N2O_Nee(1999)_298K_100-212nm.txt
190.56,1.03e-19,N2O_Nee(1999)_298K_100-212nm.txt
190.69,1.02e-19,N2O_Nee(1999)_298K_100-212nm.txt
190.9,1.01e-19,N2O_Nee(1999)_298K_100-212nm.txt
191.07,9.94e-20,N2O_Nee(1999)_298K_100-212nm.txt
191.26,9.81e-20,N2O_Nee(1999)_298K_100-212nm.txt
191.45,9.67e-20,N2O_Nee(1999)_298K_100-212nm.txt
191.65,9.57e-20,N2O_Nee(1999)_298K_100-212nm.txt
191.81,9.5e-20,N2O_Nee(1999)_298K_100-212nm.txt
192.05,9.48e-20,N2O_Nee(1999)_298K_100-212nm.txt
192.18,9.42e-20,N2O_Nee(1999)_298K_100-212nm.txt
192.3,9.28e-20,N2O_Nee(1999)_298K_100-212nm.txt
192.44,9.17e-20,N2O_Nee(1999)_298K_100-212nm.txt
192.62,9.05e-20,N2O_Nee(1999)_298K_100-212nm.txt
192.87,9.03e-20,N2O_Nee(1999)_298K_100-212nm.txt
193.02,8.93e-20,N2O_Nee(1999)_298K_100-212nm.txt
193.11,8.79e-20,N2O_Nee(1999)_298K_100-212nm.txt
193.23,8.67e-20,N2O_Nee(1999)_298K_100-212nm.txt
193.37,8.59e-20,N2O_Nee(1999)_298K_100-212nm.txt
193.53,8.54e-20,N2O_Nee(1999)_298K_100-212nm.txt
193.7,8.47e-20,N2O_Nee(1999)_298K_100-212nm.txt
193.78,8.35e-20,N2O_Nee(1999)_298K_100-212nm.txt
193.86,8.21e-20,N2O_Nee(1999)_298K_100-212nm.txt
193.95,8.09e-20,N2O_Nee(1999)_298K_100-212nm.txt
194.02,7.98e-20,N2O_Nee(1999)_298K_100-212nm.txt
194.1,7.92e-20,N2O_Nee(1999)_298K_100-212nm.txt
194.31,7.92e-20,N2O_Nee(1999)_298K_100-212nm.txt
194.43,7.83e-20,N2O_Nee(1999)_298K_100-212nm.txt
194.53,7.7e-20,N2O_Nee(1999)_298K_100-212nm.txt
194.63,7.58e-20,N2O_Nee(1999)_298K_100-212nm.txt
194.74,7.46e-20,N2O_Nee(1999)_298K_100-212nm.txt
194.83,7.34e-20,N2O_Nee(1999)_298K_100-212nm.txt
195.01,7.22e-20,N2O_Nee(1999)_298K_100-212nm.txt
195.25,7.11e-20,N2O_Nee(1999)_298K_100-212nm.txt
195.42,7.02e-20,N2O_Nee(1999)_298K_100-212nm.txt
195.51,6.88e-20,N2O_Nee(1999)_298K_100-212nm.txt
195.6,6.74e-20,N2O_Nee(1999)_298K_100-212nm.txt
195.71,6.61e-20,N2O_Nee(1999)_298K_100-212nm.txt
195.95,6.54e-20,N2O_Nee(1999)_298K_100-212nm.txt
196.09,6.43e-20,N2O_Nee(1999)_298K_100-212nm.txt
196.22,6.23e-20,N2O_Nee(1999)_298K_100-212nm.txt
196.47,6.1e-20,N2O_Nee(1999)_298K_100-212nm.txt
196.61,5.96e-20,N2O_Nee(1999)_298K_100-212nm.txt
196.86,5.88e-20,N2O_Nee(1999)_298K_100-212nm.txt
197.01,5.73e-20,N2O_Nee(1999)_298K_100-212nm.txt
197.18,5.62e-20,N2O_Nee(1999)_298K_100-212nm.txt
197.36,5.58e-20,N2O_Nee(1999)_298K_100-212nm.txt
197.49,5.48e-20,N2O_Nee(1999)_298K_100-212nm.txt
197.58,5.4e-20,N2O_Nee(1999)_298K_100-212nm.txt
197.68,5.34e-20,N2O_Nee(1999)_298K_100-212nm.txt
197.85,5.29e-20,N2O_Nee(1999)_298K_100-212nm.txt
198.01,5.18e-20,N2O_Nee(1999)_298K_100-212nm.txt
198.09,5.04e-20,N2O_Nee(1999)_298K_100-212nm.txt
198.19,4.87e-20,N2O_Nee(1999)_298K_100-212nm.txt
198.33,4.79e-20,N2O_Nee(1999)_298K_100-212nm.txt
198.47,4.74e-20,N2O_Nee(1999)_298K_100-212nm.txt
198.62,4.69e-20,N2O_Nee(1999)_298K_100-212nm.txt
198.83,4.58e-20,N2O_Nee(1999)_298K_100-212nm.txt
198.94,4.5e-20,N2O_Nee(1999)_298K_100-212nm.txt
199.03,4.4e-20,N2O_Nee(1999)_298K_100-212nm.txt
199.14,4.31e-20,N2O_Nee(1999)_298K_100-212nm.txt
199.36,4.28e-20,N2O_Nee(1999)_298K_100-212nm.txt
199.53,4.16e-20,N2O_Nee(1999)_298K_100-212nm.txt
199.69,4.09e-20,N2O_Nee(1999)_298K_100-212nm.txt
199.88,4.03e-20,N2O_Nee(1999)_298K_100-212nm.txt
199.99,3.94e-20,N2O_Nee(1999)_298K_100-212nm.txt
200.11,3.84e-20,N2O_Nee(1999)_298K_100-212nm.txt
200.26,3.76e-20,N2O_Nee(1999)_298K_100-212nm.txt
200.41,3.69e-20,N2O_Nee(1999)_298K_100-212nm.txt
200.55,3.59e-20,N2O_Nee(1999)_298K_100-212nm.txt
200.64,3.49e-20,N2O_Nee(1999)_298K_100-212nm.txt
200.8,3.39e-20,N2O_Nee(1999)_298K_100-212nm.txt
200.94,3.3e-20,N2O_Nee(1999)_298K_100-212nm.txt
201.14,3.16e-20,N2O_Nee(1999)_298K_100-212nm.txt
201.37,3.15e-20,N2O_Nee(1999)_298K_100-212nm.txt
201.46,3.06e-20,N2O_Nee(1999)_298K_100-212nm.txt
201.56,2.94e-20,N2O_Nee(1999)_298K_100-212nm.txt
201.66,2.81e-20,N2O_Nee(1999)_298K_100-212nm.txt
201.73,2.7e-20,N2O_Nee(1999)_298K_100-212nm.txt
201.91,2.66e-20,N2O_Nee(1999)_298K_100-212nm.txt
202.07,2.63e-20,N2O_Nee(1999)_298K_100-212nm.txt
202.24,2.55e-20,N2O_Nee(1999)_298K_100-212nm.txt
202.43,2.44e-20,N2O_Nee(1999)_298K_100-212nm.txt
202.64,2.47e-20,N2O_Nee(1999)_298K_100-212nm.txt
202.77,2.48e-20,N2O_Nee(1999)_298K_100-212nm.txt
202.98,2.43e-20,N2O_Nee(1999)_298K_100-212nm.txt
203.1,2.32e-20,N2O_Nee(1999)_298K_100-212nm.txt
203.25,2.22e-20,N2O_Nee(1999)_298K_100-212nm.txt
203.34,2.1e-20,N2O_Nee(1999)_298K_100-212nm.txt
203.43,2.02e-20,N2O_Nee(1999)_298K_100-212nm.txt
203.53,1.96e-20,N2O_Nee(1999)_298K_100-212nm.txt
203.79,1.98e-20,N2O_Nee(1999)_298K_100-212nm.txt
203.94,1.91e-20,N2O_Nee(1999)_298K_100-212nm.txt
204.07,1.79e-20,N2O_Nee(1999)_298K_100-212nm.txt
204.3,1.64e-20,N2O_Nee(1999)_298K_100-212nm.txt
204.43,1.54e-20,N2O_Nee(1999)_298K_100-212nm.txt
204.7,1.56e-20,N2O_Nee(1999)_298K_100-212nm.txt
204.9,1.51e-20,N2O_Nee(1999)_298K_100-212nm.txt
205.14,1.44e-20,N2O_Nee(1999)_298K_100-212nm.txt
205.27,1.32e-20,N2O_Nee(1999)_298K_100-212nm.txt
205.39,1.2e-20,N2O_Nee(1999)_298K_100-212nm.txt
205.51,1.12e-20,N2O_Nee(1999)_298K_100-212nm.txt
205.73,1.16e-20,N2O_Nee(1999)_298K_100-212nm.txt
205.91,1.23e-20,N2O_Nee(1999)_298K_100-212nm.txt
206.08,1.15e-20,N2O_Nee(1999)_298K_100-212nm.txt
206.28,1.08e-20,N2O_Nee(1999)_298K_100-212nm.txt
206.46,1.04e-20,N2O_Nee(1999)_298K_100-212nm.txt
206.65,9.48e-21,N2O_Nee(1999)_298K_100-212nm.txt
206.87,9.45e-21,N2O_Nee(1999)_298K_100-212nm.txt
207.03,8.43e-21,N2O_Nee(1999)_298K_100-212nm.txt
207.18,7.65e-21,N2O_Nee(1999)_298K_100-212nm.txt
207.46,7e-21,N2O_Nee(1999)_298K_100-212nm.txt
207.65,6.29e-21,N2O_Nee(1999)_298K_100-212nm.txt
207.84,6.84e-21,N2O_Nee(1999)_298K_100-212nm.txt
208.02,7.24e-21,N2O_Nee(1999)_298K_100-212nm.txt
208.26,6.37e-21,N2O_Nee(1999)_298K_100-212nm.txt
208.41,5.47e-21,N2O_Nee(1999)_298K_100-212nm.txt
208.67,5.41e-21,N2O_Nee(1999)_298K_100-212nm.txt
208.82,5.53e-21,N2O_Nee(1999)_298K_100-212nm.txt
209.01,5.13e-21,N2O_Nee(1999)_298K_100-212nm.txt
209.18,4.35e-21,N2O_Nee(1999)_298K_100-212nm.txt
209.33,3.08e-21,N2O_Nee(1999)_298K_100-212nm.txt
209.53,2.34e-21,N2O_Nee(1999)_298K_100-212nm.txt
209.72,2.89e-21,N2O_Nee(1999)_298K_100-212nm.txt
209.89,3.6e-21,N2O_Nee(1999)_298K_100-212nm.txt
210.12,4e-21,N2O_Nee(1999)_298K_100-212nm.txt
210.37,3.66e-21,N2O_Nee(1999)_298K_100-212nm.txt
210.53,3.04e-21,N2O_Nee(1999)_298K_100-212nm.txt
210.72,2.2e-21,N2O_Nee(1999)_298K_100-212nm.txt
210.92,1.46e-21,N2O_Nee(1999)_298K_100-212nm.txt
211.16,6.21e-22,N2O_Nee(1999)_298K_100-212nm.txt
211.52,8.65e-22,N2O_Nee(1999)_298K_100-212nm.txt
211.74,3.37e-22,N2O_Nee(1999)_298K_100-212nm.txt
